Title,Publication Year,Cover URL
Thor (1966) #390,1988,http://i.annihil.us/u/prod/marvel/i/mg/6/40/51fc1a206779c.jpg
Thor (1966) #389,1988,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/51890c83ca7d6.jpg
Thor (1966) #388,1988,http://i.annihil.us/u/prod/marvel/i/mg/d/60/518960e262360.jpg
Thor (1966) #386,1987,http://i.annihil.us/u/prod/marvel/i/mg/f/90/51fc1a56efcf8.jpg
Thor (1966) #385,1987,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/51881542ef5b6.jpg
Avengers (1963) #285,1987,http://i.annihil.us/u/prod/marvel/i/mg/3/70/4e95e44121c65.jpg
Avengers (1963) #284,1987,http://i.annihil.us/u/prod/marvel/i/mg/7/00/4e95df8261f16.jpg
Thor (1966) #384,1987,http://i.annihil.us/u/prod/marvel/i/mg/9/03/51880f66e2018.jpg
"Mighty Thor I, Whom the Gods Would Destroy (Trade Paperback)",1987,http://i.annihil.us/u/prod/marvel/i/mg/c/e0/651dede7a55d9.jpg
Avengers (1963) #283,1987,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4e95befec80ca.jpg
Thor (1966) #383,1987,http://i.annihil.us/u/prod/marvel/i/mg/4/90/4bb4fd4aa0ddd.jpg
Thor (1966) #382,1987,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4bb58231bc794.jpg
Avengers (1963) #282,1987,http://i.annihil.us/u/prod/marvel/i/mg/7/20/4e95d1d75e961.jpg
Avengers (1963) #281,1987,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4e95cd5521e67.jpg
Thor (1966) #381,1987,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4bb582370336a.jpg
Mephisto Vs. (1987) #4,1987,http://i.annihil.us/u/prod/marvel/i/mg/6/60/5b773971ba12f.jpg
Thor (1966) #380,1987,http://i.annihil.us/u/prod/marvel/i/mg/3/50/4bb5823c43457.jpg
Fantastic Four (1961) #303,1987,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/537a5fc674235.jpg
Thor (1966) #379,1987,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4bb5880d2670a.jpg
Thor (1966) #378,1987,http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4bb59b52c17ab.jpg
Thor (1966) #377,1987,http://i.annihil.us/u/prod/marvel/i/mg/9/f0/4bb59b5809ed7.jpg
Thor (1966) #376,1987,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4bb59b5d3df8b.jpg
Avengers Annual (1967) #16,1987,http://i.annihil.us/u/prod/marvel/i/mg/9/40/5a294cc49f30b.jpg
Thor (1966) #375,1987,http://i.annihil.us/u/prod/marvel/i/mg/7/90/4f68b6f92587c.jpg
Thor (1966) #374,1986,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4c35f7d0b0cfb.jpg
X-Factor (1986) #11,1986,http://i.annihil.us/u/prod/marvel/i/mg/7/10/5735f97dc31c8.jpg
Thor (1966) #373,1986,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4c35f7e3713e5.jpg
Thor (1966) #372,1986,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c35f82a29041.jpg
Thor (1966) #371,1986,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/4f68b75ecca3e.jpg
Thor (1966) #370,1986,http://i.annihil.us/u/prod/marvel/i/mg/a/20/4f6349f7b1e7e.jpg
Thor (1966) #369,1986,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4bc3350e93ee4.jpg
Thor (1966) #368,1986,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4bc46ec222819.jpg
Balder the Brave (1985) #4,1986,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4bb6e047238bc.jpg
Thor (1966) #367,1986,http://i.annihil.us/u/prod/marvel/i/mg/9/70/59f73bda0f263.jpg
New Mutants (1983) #38,1986,http://i.annihil.us/u/prod/marvel/i/mg/3/70/5a04796028da7.jpg
Thor (1966) #366,1986,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/59f38dd14cb56.jpg
Thor (1966) #365,1986,http://i.annihil.us/u/prod/marvel/i/mg/9/20/59f0eb43d34a3.jpg
Balder the Brave (1985) #3,1986,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4bb6e04c9b382.jpg
Thor (1966) #364,1986,http://i.annihil.us/u/prod/marvel/i/mg/c/e0/4bc46ed72f5f7.jpg
Power Pack (1984) #19,1986,http://i.annihil.us/u/prod/marvel/i/mg/c/e0/5903d8ffda3d8.jpg
Balder the Brave (1985) #2,1986,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4bb6e051d8d5c.jpg
Thor (1966) #363,1986,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4bc46edc7fbcc.jpg
Power Pack (1984) #18,1986,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/5903d9974b20f.jpg
Thor (1966) #362,1985,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4bc46ee1aafe0.jpg
Thor (1966) #361,1985,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/4bc46ee6e65c6.jpg
Balder the Brave (1985) #1,1985,http://i.annihil.us/u/prod/marvel/i/mg/3/50/4bb6e05725626.jpg
Thor (1966) #360,1985,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/4bc46eec29ed6.jpg
Marvel Fanfare (1982) #22,1985,http://i.annihil.us/u/prod/marvel/i/mg/2/90/6100333c44ee3.jpg
Thor (1966) #359,1985,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4bc46ef1a504a.jpg
Thor (1966) #358,1985,http://i.annihil.us/u/prod/marvel/i/mg/2/30/4bc46ef6dc3ca.jpg
Thor (1966) #357,1985,http://i.annihil.us/u/prod/marvel/i/mg/4/80/59e4e97281a69.jpg
Thor (1966) #356,1985,http://i.annihil.us/u/prod/marvel/i/mg/c/60/4f6349ae3fae0.jpg
Thor (1966) #355,1985,http://i.annihil.us/u/prod/marvel/i/mg/a/40/4bc46fc6e9658.jpg
Secret Wars (1984) #12,1985,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/57581d5d4260f.jpg
Thor (1966) #354,1985,http://i.annihil.us/u/prod/marvel/i/mg/c/80/4bc46fcc56b65.jpg
Secret Wars (1984) #11,1985,http://i.annihil.us/u/prod/marvel/i/mg/4/30/57581c9ff0718.jpg
Thor (1966) #353,1985,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/4bc46fd181f79.jpg
Secret Wars (1984) #10,1985,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/51dee63a1cf60.jpg
Thor (1966) #352,1985,http://i.annihil.us/u/prod/marvel/i/mg/c/80/4bc46fd6c53c6.jpg
Secret Wars (1984) #9,1985,http://i.annihil.us/u/prod/marvel/i/mg/6/40/57581b0e17cb5.jpg
Thor (1966) #351,1985,http://i.annihil.us/u/prod/marvel/i/mg/c/00/4bc46fdc123c6.jpg
Thor Annual (1966) #13,1985,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Marvel Team-Up (1972) #148,1984,http://i.annihil.us/u/prod/marvel/i/mg/9/f0/57f55bd52f91e.jpg
Thor (1966) #350,1984,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/59e0cb8950cf5.jpg
Secret Wars (1984) #8,1984,http://i.annihil.us/u/prod/marvel/i/mg/d/03/5757174e3255d.jpg
Thor (1966) #349,1984,http://i.annihil.us/u/prod/marvel/i/mg/c/a0/65d4d5db9ce42.jpg
Secret Wars (1984) #7,1984,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/575712d2628de.jpg
Avengers (1963) #249,1984,http://i.annihil.us/u/prod/marvel/i/mg/4/c0/5877e17c59e49.jpg
Thor (1966) #348,1984,http://i.annihil.us/u/prod/marvel/i/mg/e/90/4bb4fd503e3aa.jpg
Secret Wars (1984) #6,1984,http://i.annihil.us/u/prod/marvel/i/mg/f/70/5756fce0db4fa.jpg
Incredible Hulk (1962) #300,1984,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4bb609ed6a1d5.jpg
What If? (1977) #47,1984,http://i.annihil.us/u/prod/marvel/i/mg/3/03/5c08381f33316.jpg
Secret Wars (1984) #5,1984,http://i.annihil.us/u/prod/marvel/i/mg/9/80/5756f101dda9f.jpg
Thor (1966) #347,1984,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4bb4fd55eec9d.jpg
Thor (1966) #346,1984,http://i.annihil.us/u/prod/marvel/i/mg/5/00/4bb4fd5bca8db.jpg
Secret Wars (1984) #4,1984,http://i.annihil.us/u/prod/marvel/i/mg/4/b0/5756ec889543f.jpg
Secret Wars (1984) #3,1984,http://i.annihil.us/u/prod/marvel/i/mg/1/20/5756e01f25797.jpg
Thor (1966) #345,1984,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4bb4fd6105b90.jpg
Secret Wars (1984) #2,1984,http://i.annihil.us/u/prod/marvel/i/mg/9/50/5756da47dab15.jpg
Thor (1966) #344,1984,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4bb4fedf5d068.jpg
Thor (1966) #343,1984,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4bb4fee522276.jpg
Secret Wars (1984) #1,1984,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/51dee6dd91671.jpg
Thor (1966) #342,1984,http://i.annihil.us/u/prod/marvel/i/mg/2/20/4bb4feeb419ad.jpg
Thor (1966) #341,1984,http://i.annihil.us/u/prod/marvel/i/mg/f/00/4bb4fef0b526c.jpg
Thor (1966) #340,1984,http://i.annihil.us/u/prod/marvel/i/mg/f/70/4bb4fef65de50.jpg
Thor (1966) #339,1984,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4bb4fefc8119b.jpg
Thor Annual (1966) #12,1984,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Thor (1966) #338,1983,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4bb4ff0221713.jpg
Thor (1966) #337,1983,http://i.annihil.us/u/prod/marvel/i/mg/c/60/4bb5cd6927cf0.jpg
Thor (1966) #336,1983,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/51fc137020581.jpg
Thor (1966) #335,1983,http://i.annihil.us/u/prod/marvel/i/mg/6/03/51ed852171662.jpg
Alpha Flight (1983) #1,1983,http://i.annihil.us/u/prod/marvel/i/mg/8/04/5bd9a9d95efc9.jpg
Thor (1966) #334,1983,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/51ed4fd526964.jpg
Thor (1966) #333,1983,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/51ed500b48cb2.jpg
Thor (1966) #332,1983,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/518a7a23dbdb2.jpg
Avengers (1963) #232,1983,http://i.annihil.us/u/prod/marvel/i/mg/7/30/5873cdc4c6758.jpg
Marvel Two-in-One (1974) #100,1983,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Marvel Fanfare (1982) #8,1983,http://i.annihil.us/u/prod/marvel/i/mg/5/60/61000a1cb84f5.jpg
Thor (1966) #331,1983,http://i.annihil.us/u/prod/marvel/i/mg/8/03/5188072e34e70.jpg
Thor (1966) #330,1983,http://i.annihil.us/u/prod/marvel/i/mg/4/00/5187f3456f64b.jpg
Avengers (1963) #230,1983,http://i.annihil.us/u/prod/marvel/i/mg/6/30/5873cc13d32e3.jpg
Thor (1966) #329,1983,http://i.annihil.us/u/prod/marvel/i/mg/1/70/5187e5399329d.jpg
Avengers (1963) #228,1983,http://i.annihil.us/u/prod/marvel/i/mg/6/90/5873ca1508ae9.jpg
Marvel Two-in-One (1974) #96,1983,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Thor (1966) #328,1983,http://i.annihil.us/u/prod/marvel/i/mg/7/40/5187e56f2d57f.jpg
Thor Annual (1966) #11,1983,http://i.annihil.us/u/prod/marvel/i/mg/2/30/5c93baccc86ca.jpg
Thor (1966) #327,1983,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/5193ded41c2e0.jpg
Thor (1966) #326,1982,http://i.annihil.us/u/prod/marvel/i/mg/e/50/4f63495435748.jpg
Amazing Spider-Man Annual (1964) #16,1982,http://i.annihil.us/u/prod/marvel/i/mg/b/03/56d72043e5926.jpg
Marvel Two-in-One (1974) #93,1982,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Thor (1966) #325,1982,http://i.annihil.us/u/prod/marvel/i/mg/2/03/52026a734744d.jpg
Marvel Two-in-One (1974) #92,1982,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Thor (1966) #324,1982,http://i.annihil.us/u/prod/marvel/i/mg/d/70/5271368e51083.jpg
Thor (1966) #323,1982,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/52617010d8cdb.jpg
What If? (1977) #34,1982,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/5bdaff266c8fe.jpg
Bizarre Adventures (1981) #32,1982,http://i.annihil.us/u/prod/marvel/i/mg/c/30/5da8da73ed314.jpg
Thor (1966) #322,1982,http://i.annihil.us/u/prod/marvel/i/mg/f/90/5261705120ac7.jpg
Fantastic Four (1961) #244,1982,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/5abd473c721d3.jpg
Thor (1966) #321,1982,http://i.annihil.us/u/prod/marvel/i/mg/6/90/5261708aefd65.jpg
Thor (1966) #320,1982,http://i.annihil.us/u/prod/marvel/i/mg/b/03/526170c2799c4.jpg
Fantastic Four (1961) #243,1982,http://i.annihil.us/u/prod/marvel/i/mg/5/20/5abd2fcad8ac9.jpg
Fantastic Four (1961) #242,1982,http://i.annihil.us/u/prod/marvel/i/mg/3/50/5abd179519431.jpg
Thor (1966) #319,1982,http://i.annihil.us/u/prod/marvel/i/mg/5/40/52026aa70c5a2.jpg
Thor (1966) #318,1982,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/52026af51eca4.jpg
What If? (1977) #32,1982,http://i.annihil.us/u/prod/marvel/i/mg/6/60/5bda074294f36.jpg
Marvel Team-Up (1972) #116,1982,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/5b61cb4f940b2.jpg
Marvel Team-Up (1972) #115,1982,http://i.annihil.us/u/prod/marvel/i/mg/b/80/5b61cdf5a10c2.jpg
Thor (1966) #317,1982,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/519695c2483ab.jpg
Thor (1966) #316,1982,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/59de4919ec3da.jpg
Thor Annual (1966) #10,1982,http://i.annihil.us/u/prod/marvel/i/mg/d/10/5d7ba82b79fe6.jpg
Thor (1966) #315,1982,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/59de41d5349f1.jpg
Thor (1966) #314,1981,http://i.annihil.us/u/prod/marvel/i/mg/d/c0/526172d942854.jpg
Thor (1966) #313,1981,http://i.annihil.us/u/prod/marvel/i/mg/d/30/526173160846a.jpg
Thor (1966) #312,1981,http://i.annihil.us/u/prod/marvel/i/mg/d/80/519514317378a.jpg
Thor (1966) #311,1981,http://i.annihil.us/u/prod/marvel/i/mg/2/50/5194fdebdecc1.jpg
Thor (1966) #310,1981,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5193faf49063b.jpg
Thor (1966) #309,1981,http://i.annihil.us/u/prod/marvel/i/mg/9/90/59dbd5f5b3191.jpg
Thor (1966) #308,1981,http://i.annihil.us/u/prod/marvel/i/mg/f/60/59dbcc08dff21.jpg
Thor (1966) #307,1981,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/59dbc388e115e.jpg
Fantastic Four (1961) #230,1981,http://i.annihil.us/u/prod/marvel/i/mg/7/03/531f7501676a6.jpg
Thor (1966) #306,1981,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/59dba96c541c6.jpg
Thor (1966) #305,1981,http://i.annihil.us/u/prod/marvel/i/mg/2/10/59dba1bdf2fc3.jpg
Thor (1966) #304,1981,http://i.annihil.us/u/prod/marvel/i/mg/a/10/59db9a62ea857.jpg
What If? (1977) #25,1981,http://i.annihil.us/u/prod/marvel/i/mg/9/90/5bdc6a8308f28.jpg
Incredible Hulk (1962) #255,1981,http://i.annihil.us/u/prod/marvel/i/mg/6/00/527a63d30f1d5.jpg
Thor Annual (1966) #9,1981,http://i.annihil.us/u/prod/marvel/i/mg/7/10/5d7ba808838c7.jpg
Thor (1966) #303,1981,http://i.annihil.us/u/prod/marvel/i/mg/a/40/59db932a9d59e.jpg
Thor (1966) #302,1980,http://i.annihil.us/u/prod/marvel/i/mg/9/10/520264cac9e6b.jpg
Fantastic Four (1961) #225,1980,http://i.annihil.us/u/prod/marvel/i/mg/7/10/531f75fe6d862.jpg
Thor (1966) #301,1980,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c35f8a52a04e.jpg
Thor (1966) #300,1980,http://i.annihil.us/u/prod/marvel/i/mg/f/20/4c35f8aab4bc7.jpg
Thor (1966) #299,1980,http://i.annihil.us/u/prod/marvel/i/mg/7/30/4c35f8b8755f4.jpg
Thor (1966) #298,1980,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/4c35f8bddb777.jpg
Thor (1966) #297,1980,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4c35f8c3301f7.jpg
Thor (1966) #296,1980,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/4c35f8c8b9603.jpg
Thor (1966) #295,1980,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4c35f8d13e276.jpg
Thor (1966) #294,1980,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c35f90e044ca.jpg
Thor (1966) #293,1980,http://i.annihil.us/u/prod/marvel/i/mg/6/20/65a050724d7fb.jpg
Thor (1966) #292,1980,http://i.annihil.us/u/prod/marvel/i/mg/a/50/4f68b8767a8da.jpg
Thor (1966) #291,1980,http://i.annihil.us/u/prod/marvel/i/mg/4/50/4c35fa9398872.jpg
Thor (1966) #290,1979,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c35faa001b75.jpg
Thor (1966) #289,1979,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4c35faa8a8056.jpg
Thor (1966) #288,1979,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4c35facce427d.jpg
Thor (1966) #287,1979,http://i.annihil.us/u/prod/marvel/i/mg/9/70/4c35fb08568ca.jpg
Thor (1966) #286,1979,http://i.annihil.us/u/prod/marvel/i/mg/1/a0/4c35fb2bd5caa.jpg
Thor (1966) #285,1979,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c35fb315eb22.jpg
Thor (1966) #284,1979,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4c35fb3c18b6f.jpg
Thor (1966) #283,1979,http://i.annihil.us/u/prod/marvel/i/mg/a/30/4f67739a67dea.jpg
Thor (1966) #282,1979,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/59d7d2fa52806.jpg
Thor (1966) #281,1979,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4f68be3102c6c.jpg
Thor (1966) #280,1979,http://i.annihil.us/u/prod/marvel/i/mg/4/50/4f67660f782c7.jpg
Avengers Annual (1967) #9,1979,http://i.annihil.us/u/prod/marvel/i/mg/6/90/57bf1963e5a60.jpg
X-Men Annual (1970) #3,1979,http://i.annihil.us/u/prod/marvel/i/mg/3/c0/4f675b712d861.jpg
Thor Annual (1966) #8,1979,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/5d727dec7dab9.jpg
Thor (1966) #279,1979,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/59d7adee606ec.jpg
Avengers (1963) #179,1979,http://i.annihil.us/u/prod/marvel/i/mg/7/20/58866d4f1b19e.jpg
Thor (1966) #278,1978,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/59d7a2c295037.jpg
Thor (1966) #277,1978,http://i.annihil.us/u/prod/marvel/i/mg/7/04/59d79d4befcd8.jpg
Invaders (1975) #33,1978,http://i.annihil.us/u/prod/marvel/i/mg/c/00/5e7bb6e1e20d3.jpg
Avengers (1963) #176,1978,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4bc3362524e2c.jpg
Thor (1966) #276,1978,http://i.annihil.us/u/prod/marvel/i/mg/a/10/59d79ab57d7d0.jpg
Invaders (1975) #32,1978,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/5e7bb53d7ddef.jpg
Thor (1966) #275,1978,http://i.annihil.us/u/prod/marvel/i/mg/a/50/59d794eac780f.jpg
Avengers (1963) #175,1978,http://i.annihil.us/u/prod/marvel/i/mg/f/40/4bc47cdc2c94c.jpg
Thor (1966) #274,1978,http://i.annihil.us/u/prod/marvel/i/mg/a/40/59d78b39af08e.jpg
What If? (1977) #10,1978,http://i.annihil.us/u/prod/marvel/i/mg/6/30/5bd8a674170c2.jpg
Avengers (1963) #174,1978,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4bc3813b968fc.jpg
Marvel Two-in-One (1974) #41,1978,http://i.annihil.us/u/prod/marvel/i/mg/7/00/5d377299ae0b9.jpg
Thor (1966) #273,1978,http://i.annihil.us/u/prod/marvel/i/mg/7/20/59d69a7754fb0.jpg
Thor (1966) #272,1978,http://i.annihil.us/u/prod/marvel/i/mg/9/90/59d694ca18ad1.jpg
Marvel Team-Up (1972) #70,1978,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/5d279ee41f6ce.jpg
What If? (1977) #9,1978,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5bd88b4c6a169.jpg
Thor (1966) #271,1978,http://i.annihil.us/u/prod/marvel/i/mg/7/00/59d69432ecb65.jpg
Devil Dinosaur (1978) #2,1978,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/5d432f352cb2c.jpg
Avengers (1963) #171,1978,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4bc381363e622.jpg
Thor (1966) #270,1978,http://i.annihil.us/u/prod/marvel/i/mg/9/60/59fb11a4c736e.jpg
Thor (1966) #269,1978,http://i.annihil.us/u/prod/marvel/i/mg/9/60/59fb103e59ae2.jpg
What If? (1977) #7,1978,http://i.annihil.us/u/prod/marvel/i/mg/a/00/5bd7764715fed.jpg
Thor (1966) #268,1978,http://i.annihil.us/u/prod/marvel/i/mg/6/80/59fa24a37b582.jpg
Avengers (1963) #168,1978,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/4bc47cf124aa5.jpg
Avengers (1963) #167,1978,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/4bc47cf65429e.jpg
Thor Annual (1966) #7,1978,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4bb6f5216184d.jpg
Thor (1966) #267,1978,http://i.annihil.us/u/prod/marvel/i/mg/6/50/59fa230456e3c.jpg
Avengers (1963) #166,1977,http://i.annihil.us/u/prod/marvel/i/mg/1/50/588249b45a947.jpg
Thor (1966) #266,1977,http://i.annihil.us/u/prod/marvel/i/mg/9/70/59fa2169aab56.jpg
Thor (1966) #265,1977,http://i.annihil.us/u/prod/marvel/i/mg/3/00/59fa2034a9313.jpg
Thor (1966) #264,1977,http://i.annihil.us/u/prod/marvel/i/mg/9/30/59fa1cde12445.jpg
Thor (1966) #263,1977,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/59fa1b41380ea.jpg
Thor (1966) #262,1977,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/59fa19f1406c8.jpg
Avengers (1963) #162,1977,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4bc38130b76f0.jpg
Thor (1966) #261,1977,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/59fa18692acec.jpg
What If? (1977) #3,1977,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/5bd74f16df5e7.jpg
Thor Annual (1966) #6,1977,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4f635b0f73ec0.jpg
Thor (1966) #260,1977,http://i.annihil.us/u/prod/marvel/i/mg/e/90/518811988f872.jpg
Avengers (1963) #159,1977,http://i.annihil.us/u/prod/marvel/i/mg/f/03/58811ae078378.jpg
Thor (1966) #259,1977,http://i.annihil.us/u/prod/marvel/i/mg/e/20/50adaa900d2cc.jpg
Thor (1966) #258,1977,http://i.annihil.us/u/prod/marvel/i/mg/3/40/526176920fbd1.jpg
Thor (1966) #257,1977,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/50adac933dd45.jpg
Thor (1966) #256,1977,http://i.annihil.us/u/prod/marvel/i/mg/2/50/50adad4d8fa9e.jpg
Thor (1966) #255,1977,http://i.annihil.us/u/prod/marvel/i/mg/c/60/50adae56e9a38.jpg
Marvel Two-in-One (1974) #23,1977,http://i.annihil.us/u/prod/marvel/i/mg/1/80/5a7e0ac0ad5fa.jpg
Nova (1976) #4,1976,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/5820ae4588c35.jpg
Marvel Two-in-One (1974) #22,1976,http://i.annihil.us/u/prod/marvel/i/mg/6/50/5a7e0b495b552.jpg
Thor (1966) #254,1976,http://i.annihil.us/u/prod/marvel/i/mg/1/20/521b7f6666963.jpg
Thor (1966) #253,1976,http://i.annihil.us/u/prod/marvel/i/mg/c/00/50adafc539d51.jpg
Marvel Preview (1975) #10,1976,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5c50c8c0e4982.jpg
Thor (1966) #252,1976,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/50adb11d66b29.jpg
Avengers (1963) #151,1976,http://i.annihil.us/u/prod/marvel/i/mg/e/03/587fe42345084.jpg
Thor (1966) #251,1976,http://i.annihil.us/u/prod/marvel/i/mg/8/40/50adb326b0b62.jpg
Fantastic Four (1961) #173,1976,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/5aba9a21475d3.jpg
Thor (1966) #250,1976,http://i.annihil.us/u/prod/marvel/i/mg/e/80/50adb572a6daa.jpg
Avengers (1963) #150,1976,http://i.annihil.us/u/prod/marvel/i/mg/9/00/587fc6ab140c1.jpg
Avengers (1963) #149,1976,http://i.annihil.us/u/prod/marvel/i/mg/c/80/587fbe30e5ec1.jpg
Thor (1966) #249,1976,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/50adb670d814a.jpg
Thor (1966) #248,1976,http://i.annihil.us/u/prod/marvel/i/mg/b/70/50adb8450eaa2.jpg
Avengers (1963) #148,1976,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4bb6de9dedade.jpg
Thor (1966) #247,1976,http://i.annihil.us/u/prod/marvel/i/mg/9/40/50adb8990e1e2.jpg
Thor (1966) #246,1976,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/50adb9aec9695.jpg
Avengers (1963) #146,1976,http://i.annihil.us/u/prod/marvel/i/mg/a/60/4e949cee75c28.jpg
Thor (1966) #245,1976,http://i.annihil.us/u/prod/marvel/i/mg/8/03/4e44350c56727.jpg
Avengers (1963) #145,1976,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/587f8b3ef0174.jpg
Thor (1966) #244,1976,http://i.annihil.us/u/prod/marvel/i/mg/b/30/4e442f02a0cab.jpg
Thor Annual (1966) #5,1976,http://i.annihil.us/u/prod/marvel/i/mg/6/90/5c93b85e172e1.jpg
Thor (1966) #243,1976,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4e4d5ef7c4614.jpg
Avengers (1963) #143,1976,http://i.annihil.us/u/prod/marvel/i/mg/c/60/4bb6dea895a15.jpg
Thor (1966) #242,1975,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4e4532e170c45.jpg
Avengers (1963) #142,1975,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4bb6deade8315.jpg
Thor (1966) #241,1975,http://i.annihil.us/u/prod/marvel/i/mg/1/e0/513ddedead4c2.jpg
